Title,affliation_country
Literature review of surgical treatment in idiopathic full-thickness macular hole,Thailand
Effect of nighttime earplugs and eye masks on sleep quality in intensive care unit patients,Thailand
International-focused online forum: A good way to jointly manage the covid-19 pandemic for global critical care community,China
"Gluconobacter aidae sp. Nov., an acetic acid bacteria isolated from tropical fruits in Thailand",Thailand
"Terrilactibacillus tamarindi sp. Nov., isolated from bark of tamarindus indica",Thailand
Intensive fever control using a therapeutic normothermia protocol in patients with febrile early septic shock: A randomized feasibility trial and exploration of the immunomodulatory effects,Thailand
Properties of wood-plastic composites based on PVC/PLA/PBAT ternary blend,Thailand
Effects of sodium silicate as liquid phase sintering additives on properties of alumina ceramics,Thailand
Media and Cheating: An Experimental Study in Thailand,Thailand
Experimental study on improvement of sign language motion classification performance using pre-trained network models,Japan
Usability studies of e-commerce checkout process: A perspective from thailand,Thailand
Budesonide for Protein Losing Enteropathy in Patients with Fontan Circulation: A Systematic Review and Meta-Analysis,United States
Identification of pathogens causing invasive fungal rhinosinusitis in surgical biopsies using polymerase chain reaction,Thailand
Attenuation of glycaemic and insulin responses following tapioca resistant maltodextrin consumption in healthy subjects: A randomised cross-over controlled trial,Thailand
Magnetic rice husk ash 'cleanser' as efficient methylene blue adsorbent,Thailand
Optimal power scheduling of a genco using two-point estimate method,Thailand
Heterogeneous catalysis in hydroxymethylfurfural conversion to fuels and chemicals,Thailand
Bidding and offering strategies for integration of battery storage system and wind turbine,Thailand
Buddhist-Muslim dynamics in Siam/Thailand,United States
Effectiveness of a multidisciplinary approach intervention to improve blood pressure control among elderly hypertensive patients in rural Thailand: A quasi-experimental study,Thailand
Preparation and optimization of capsaicin-loaded chitosan nanoparticles as delivery systems using box-behnken design,Thailand
Family of chaotic maps from game theory,Singapore
Low-cost videolaryngoscope in response to COVID-19 pandemic,Thailand
Enhancement of photocatalytic performance of anatase by silver deposition through chemical reduction process at room temperature,Thailand
Connecting black holes and galaxies in faint radio populations at cosmic noon,United States
Molecular clouds in a Milky Way progenitor at z = 1,Switzerland
ALMA twenty-six arcmin2survey of GOODS-S at one millimeter (ASAGAO),Japan
Defect reduction in forming process of fired clay floor tiles by six sigma approach,Thailand
Chipping size reduction on ultra-thin wafers and narrow saw-streets for wafer sawing process,Thailand
Contactless chip module defect reduction,Thailand
Characterization of mesoporous silica and its application as an adsorbent for benzene sensing,Thailand
Higher platelet distribution width is associated with unfavorable prognosis in ovarian cancer,China
Structure and function relationships of sugar oxidases and their potential use in biocatalysis,Thailand
Phylogenetic relationships of the carnivorous terrestrial snail family Streptaxidae (Stylommatophora: Achatinina) in Thailand and surrounding areas of Southeast Asia,Thailand
E-commerce competence assessment mobile application development for SMEs in Thailand,Thailand
Accuracy of methods for diagnosing heart diseases in cats,Thailand
The Inhibitory Effect of Validamycin A on Aspergillus flavus,Thailand
Patent valuation techniques: Practical uses in Thailand,Thailand
Identification of sulfate-reducing and methanogenic microbial taxa in anaerobic bioreactors from industrial wastewater treatment plants using next-generation sequencing and gene clone library analyses,Thailand
In vivo evaluation of bilayer ORC/PCL composites in a rabbit model for using as a dural substitute,Thailand
Applying ISO 26000 and the sufficiency economy philosophy to measure the sustainability of state owned enterprises in Thailand,Thailand
"Annotated checklist of the land snail fauna from Southern Cambodia (Mollusca, gastropoda)",Thailand
History of major bleeding predicts risk of clinical outcome of patients with atrial fibrillation: Results from the cool-af registry,Thailand
"Evaluation of health status of the striped catfish Pangasianodon hypophthalmus (Sauvage, 1878) from Khlong Saen Saep, Thailand: The use of integrated biomarkers",Thailand
Digital Twin for Metasurface Reflector Management in 6G Terahertz Communications,Thailand
Neural Learning with Recoil Behavior in Hyperellipsoidal Structure,Thailand
Comprehensive screening for coexisting heterozygous α0-thalassemia in hemoglobin E trait,Thailand
The dynamic effects of retirement on well-being,Thailand
Copolymerization approach of soft segment towards the adhesion improvement of polycarbonate-based thermoplastic polyurethane,Thailand
Association between Vitamin D Receptor Single-Nucleotide Polymorphisms and Colorectal Cancer in the Thai Population: A Case-Control Study,Thailand
Recent developments in neoantigen-based cancer vaccines,Thailand
Medical evacuations among offshore oil and gas industries in the Gulf of Thailand,Thailand
"Three-dimensional printed, proximal phalangeal prosthesis with metatarsophalangeal joint arthroplasty for the treatment of a giant cell tumor of the fifth toe: The first case report",Thailand
Relationship between the number of hepatozoon canis gamonts and hematobiochemical values in dogs,Thailand
A job recommendation machine learning model using elderly lifestyles,Thailand
Innovative communication mechanism for the psychological well-being of caregivers and elderly with dementia in the context of Thailand,Thailand
Development of a school climate scale based on school members' shared experiences,Thailand
Health equity and COVID-19: Global perspectives,Israel
Analysis of PWV derived from the GNSS CORS stations for determining the onset of the southwest monsoon in Thailand,Thailand
Induced Ketosis as a Treatment for Neuroprogressive Disorders: Food for Thought?,Australia
The significance of the Inao during the reign of King Chulalongkorn: A transitional period in the Thai Panji tradition,Thailand
Disenchanting the end: Secular apocalyptic visions in 20th century boys,Thailand
The effect of different extracting conditions on the antibacterial activity of moringa oleifera lam. Leaves extract for the development of antibacterial meat tray,Thailand
"Spatial and temporal variations of pm2.5 in the Vicinity of Expressways in Bangkok, Thailand",Thailand
Fabrication of poly(Butylene succinate) composite films with silver doped zsm-5: Effect of silver zsm-5 on antibacterial activity and biodegradable behavior,Thailand
"Geographic information system and integrated spatial analysis on area selection for weee collection site at buriram province, thailand",Thailand
"Blood lead and cadmium levels of e-waste dismantling workers, buriram province, thailand",Thailand
Preparation and characterization of surface-modified nanocellulose fibers for water-based coating application,Thailand
Eco-friendly preparation of nanofibrillated cellulose from water hyacinth using naoh/urea pretreatment,Thailand
Properties of poly(Lactic acid) blended with natural rubber-graft-poly(acrylic acid),Thailand
Properties of poly(Lactic acid) filled with cellulose-graft-polystyrene,Thailand
Green composites of poly(Lactic acid)/epoxidized natural rubber filled with coir fibers,Thailand
"Material flow analysis of crt monitor, electric fan and refrigerator through the primitive e-waste dismantling in buriram province, thailand",Thailand
Preparation and properties of graphene / poly(Ethylene terephthalate) composite fibers,Thailand
"Heavy metal contamination of surface water and groundwater from the waste electrical and electronic equipment (weee) recycling area in buriram, thailand",Thailand
"Spatial variation of heavy metals contamination in soil at e-waste dismantling site, buriram province, thailand",Thailand
"Geopolymer bricks from concrete residue and palm oil fuel ash: Evaluating physical-mechanical properties, life cycle assessment and economic feasibility",Thailand
