Title,Author_count,Open_access,Unique_affiliations_count,cite_count
Effect of alumina addition on the rheological behavior of shear thickening fluids,3,0,2,1
Effects of SnO2-SiO2-MgO-Bi2O3-Y2O3 additions on liquid phase sintering silicon nitride,5,0,4,0
Using Steel Fiber-Reinforced Concrete Precast Panels for Strengthening in Shear of Beams: An Experimental and Analytical Investigation,6,1,3,20
Influence of different encapsulation types of arbuscular mycorrhizal fungi on physiological adaptation and growth promotion of maize (Zea mays L.) subjected to water deficit,8,1,4,4
"Applying mathematical modeling to predict road traffic noise in Phuket Province, Thailand",3,1,3,3
"Hearing threshold levels among steel industry workers in Samut Prakan, Thailand",3,1,2,8
Two-sided altruism and level of development,2,,2,0
Long-term outcome of full tendon vertical rectus transposition with foster suture in unilateral complete sixth cranial nerve palsy,5,1,3,3
Feasibility of a tungsten rubber grid collimator for electron grid therapy,5,1,2,8
"Effect of dietary supplementation with a synbiotic (Lacto Forte) on growth performance, haematological and histological profiles, the innate immune response and resistance to bacterial disease in Oreochromis niloticus",5,1,2,13
Discussion of some recent literature on hydrogen-embrittlement mechanisms: Addressing common misunderstandings,1,0,3,42
Fully water-blown polyisocyanurate-polyurethane foams with improved mechanical properties prepared from aqueous solution of gelling/ blowing and trimerization catalysts,3,1,2,2
The effect of factors related to periodontal status toward peri-implantitis,6,0,1,19
"The efficacy of glycolic acid, salicylic acid, gluconolactone, and licochalcone a combined with 0.1% adapalene vs adapalene monotherapy in mild-to-moderate acne vulgaris: A double-blinded within-person comparative study",4,1,1,11
Age-related structural-mechanical property changes in human peroneus longus muscle,4,1,3,5
The relationship between consumers’ design knowledge and meaning: Design direction in Thailand’s furniture industry as a case study,2,0,1,0
A view on Proto-Karen phonology and lexicon,1,,1,3
Universal Joint Feature Extraction for P300 EEG Classification Using Multi-Task Autoencoder,5,1,3,67
Comparative study of health-related quality of life between colorectal cancer patients with temporary and permanent stoma,3,1,2,0
Fast Coding Unit Encoding Scheme for HEVC Using Genetic Algorithm,3,1,2,2
Is global hypomethylation a nidus for molecular pathogenesis of age-related noncommunicable diseases?,1,1,1,8
Exploring novel cocrystalline forms of oxyresveratrol to enhance aqueous solubility and permeability across a cell monolayer,11,1,2,20
Biogas production of co-digestion from beverage industry waste and organic fertilizer raw material,3,,2,3
"Annotated checklist of the terrestrial molluscs from laos (mollusca, gastropoda)",9,1,5,51
Feasibility study of using waste cooking oil and byproduct from palm oil refinery for green diesel production,2,,2,12
Optimal supplier selection model with multiple criteria: A case study in the automotive parts industry,2,1,1,7
High sensitivity Troponin-I levels in asymptomatic hemodialysis patients,7,1,3,13
Grape Seed extract reduces active gelatinases using an Etch-and-Rinse mode universal adhesive,3,,1,2
IoT-VuLock: Locking IoT device vulnerability with enhanced network scans,4,0,2,3
"An annotated type catalogue of seven genera of operculate land snails (Caenogastropoda, Cyclophoridae) in the natural history Museum, London",3,1,2,11
Rechargeable zinc-ion battery based on choline chloride-urea deep eutectic solvent,5,1,2,72
An alternative genome-integrated method for undomesticated bacillus subtilis and related species,4,1,3,3
A clinical resonance frequency analysis of implants placed at dehiscence-type defects with simultaneous guided bone regeneration during early healing,3,0,1,5
Leptin prevents lipopolysaccharide-induced depressive-like behaviors in mice: Involvement of dopamine receptors,9,1,5,31
"A new species of the millipede genus cryptocorypha attems, 1907, from northern Thailand (Polydesmida, pyrgodesmidae)",5,1,3,6
Renieramycin T induces lung cancer cell apoptosis by targeting Mcl-1 degradation: A new insight in the mechanism of action,5,1,2,14
Periodontitis as the risk factor of chronic kidney disease: Mediation analysis,10,1,5,23
Effects of two-week sleep extension on glucose metabolism in chronically sleep-deprived individuals,6,1,5,29
Application of minimum quantity lubrication for drum high clutch in turning process,2,0,1,0
Hybrid nanocomposites of poly(Lactic acid)/thermoplastic polyurethane with nanosilica/montmorillonite,5,0,4,2
"Bottom-ash waste management for soil improvement in saraburi province, thailand",3,0,1,2
Production of acute hepatopancreatic necrosis disease toxin is affected by addition of cell-free supernatant prepared from AI-2-producing Vibrio harveyi mutant,5,0,3,4
Intrinsic dimensionality estimation within tight localities,6,1,4,25
Two-sided assembly line car sequencing with a fuzzy adaptive extended coincidence algorithm,2,0,1,2
Preparation of Titanium-Silica binary mixed oxide to use as a filler in poly (Lactic Acid),4,,2,1
The use of virtual learning environment and virtual technology for problem solving and team learning abilities in Thailand college classroom,1,,1,1
City Link: Finding Similar Areas in Two Cities Using Twitter Data,3,0,2,0
Prebiotic effects of oligosaccharides extracted from palm kernel expeller on different levels of Salmonella typhimurium infection in chicks,8,1,4,2
The synthesis of 2D CH3NH3PbI3 perovskite films with tunable bandgaps by solution deposition route,4,1,2,5
Rational re-design of: Lactobacillus reuteri 121 inulosucrase for product chain length control,7,1,2,20
Design of a pIN diode-based reconfigurable metasurface antenna for beam switching applications,5,1,3,25
Identification and validation of decision factors for selecting smart food packaging technology: A case of thailand’s food industry,4,1,2,1
Comparison of yeast extract prepared by autolysis or steam explosion as a cheap nutrient supplement for very high gravity ethanol fermentation of cassava starch,3,1,1,2
Do-It-Yourself Microsuture from Human Hair for Basic Microsurgical Training,3,0,1,4
Simulation model for outbound logistics in quarry business,2,,1,0
Response surface methodology in optimization of separation process for methylal /methanol based on process simulation of extractive distillation,3,,2,1
Compositional formal verification for business process models with heterogeneous notations using colored petri net,3,,1,2
A novel de novo mutation substantiates KDF1 as a gene causing ectodermal dysplasia,6,0,2,7
Properties of poly(lactic acid) filled with hydrophobic cellulose/SiO2 composites,2,1,1,14
Recommendation system for Thai household remedies using ontology,2,,1,0
Sales forecasting using ontology,2,,1,1
A weak mutation testing framework for BPMN,2,,1,0
In vivo 3D image reconstruction of lamina cribrosa in glaucoma eyes,3,,2,0
Nanoscale zerovalent iron particles for magnet-assisted soil washing of cadmium-contaminated paddy soil: Proof of concept,4,0,3,14
Ground-source heat pumps with horizontal heat exchangers for space cooling in the hot tropical climate of Thailand,7,1,3,20
"Molecular phylogeny of the Indochinese freshwater mussel genus Scabies Haas, 1911 (Bivalvia: Unionidae)",3,,3,10
"Epizootic of multi-centric, squamous cell carcinomas in populations of Indo-Pacific humpbacked dolphins Sousa chinensis in Thai waters",11,0,3,1
Thai MOOC sustainability: Alternative credentials for digital age learners,2,,1,3
"First host record and morphological notes on the rare Chilean wasp Vervoortihelcon scaramozzinoi van Achterberg (Hymenoptera, Braconidae, Helconinae,Vervoortihelconini)",3,1,2,0
An artificial bee colony algorithm for the vehicle routing problem with backhauls and time windows,3,,2,2
"Characterization of Acid- And Pepsin-soluble Collagens Extracted from Scales of Carp and Lizardfish Caught in Japan, Bangladesh and Vietnam with a Focus on Thermostability",6,1,2,8
Shortwave near-infrared spectroscopy for rapid detection of aflatoxin B1 contamination in polished rice,3,1,2,10
Effect of biochar on Chinese kale and carbon storage in an agricultural area on a high rise building,2,1,1,5
Turn-on fluorescent sensor for the detection of lipopolysaccharides based on a novel bispyrenyl terephtalaldehyde-bis-guanylhydrazone,10,0,7,7
Vitamin D-binding protein gene polymorphism predicts pegylated interferon-related HBsAg seroclearance in HBeAg-negative Thai chronic hepatitis B patients: A multicentre study,19,1,13,3
Enhanced degradation of methylene blue by a solution plasma process catalyzed by incidentally co-generated copper nanoparticles,6,0,4,7
TiO2 coated on PVDF membrane for dye wastewater treatment by a photocatalytic membrane,3,0,2,30
RAS mutation in mucinous carcinoma of the ovary,6,1,2,5
Reduction of silver nanoparticle toxicity affecting ammonia oxidation using cell entrapment technique,5,0,5,5
Synthesis of porous pig bone char as adsorbent for removal of DBP precursors from surface water,4,0,3,12
Validation of the Scored Patient-Generated Subjective Global Assessment (PG-SGA) in Thai setting and association with nutritional parameters in cancer patients,5,1,2,22
Prevalence of tool behaviour is associated with pelage phenotype in intraspecific hybrid long-tailed macaques (Macaca fascicularis aurea × M. f. fascicularis),9,1,9,9
Coagulation and adsorption as pretreatments of thin-film composite-forward osmosis (TFC-FO) for ink printing wastewater treatment,3,0,3,5
"The effectiveness of cinacalcet: a randomized, open label study in chronic hemodialysis patients with severe secondary hyperparathyroidism",8,1,1,14
"Factors influencing quality of life (QOL) amongst elderly caregivers of people living with HIV/AIDS in Phayao province, Thailand: A cross-sectional study [version 1; peer review: 2 approved]",3,1,2,2
Unveiling Stem Cell Heterogeneity Toward the Development of Salivary Gland Regenerative Strategies,2,0,3,6
"Intestinal parasites and the occurrence of zoonotic Giardia duodenalis genotype in captive gibbons at Krabokkoo Wildlife Breeding Center, Thailand",5,1,4,5
Comparison of the effects of kisspeptin-10 or gnrh on luteinizing hormone secretion during the luteal phase of the oestrous cycle in swamp buffalo cows,7,,3,2
α-mangostin and apigenin induced cell cycle arrest and programmed cell death in SKOV-3 ovarian cancer cells,4,1,2,25
"A new species and a new record of the southeast asian millipede genus antheromorpha jeekel, 1968 (polydesmida, paradoxosomatidae) from Vietnam",4,1,4,3
Increased serum glypican-3 is associated with liver stiffness and hepatic dysfunction in children with biliary atresia,6,1,2,5
