Title,affliation_country
"A revision of dragon millipedes I: Genus desmoxytes chamberlin, 1923, with the description of eight new species (Diplopoda, Polydesmida, Paradoxosomatidae)",Thailand
Characteristics-improvement of QD semiconductor optical amplifier using rapid-thermal annealing process,Thailand
"Cognition, emotional health, and immunological markers in children with long-term nonprogressive HIV",United States
Age-Related Reference Intervals for Blood Amino Acids in Thai Pediatric Population Measured by Liquid Chromatography Tandem Mass Spectrometry,Thailand
Clinical Features and Treatment Outcomes among Children with Stevens-Johnson Syndrome and Toxic Epidermal Necrolysis: A 20-Year Study in a Tertiary Referral Hospital,Thailand
Binding TiO2 nanoparticles to forward osmosis membranes: Via MEMO-PMMA-Br monomer chains for enhanced filtration and antifouling performance,Thailand
Thrombocytopenia in moderate- to high-risk sutureless aortic valve replacement,Thailand
Solubilization of fluocinolone acetonide by cosolvents and surfactants for buccal solution preparation,Thailand
Prediction of groundwater table depth using direct rainfall-groundwater statistical correlations in Thailand,Thailand
Ethical cases on professional pharmacy practice in Thailand during A.D. 1995–2015,Thailand
Relationship between mandibular symphysis dimensions and mandibular anterior alveolar bone thickness as assessed with cone-beam computed tomography,Thailand
Population pharmacokinetics analysis of vancomycin in critically ill patients,Thailand
A case of pulmonary infection caused by Mycobacterium asiaticum: Difficulties on diagnostic and therapeutic approaches,Thailand
Qualified measurement setup of polarization extinction ratio for Panda PMF with LC/UPC connector,Thailand
"Assessment of heavy metals in Sediment at Saphan Hin, Phuket",Thailand
The impact of dynamic assessment on tertiary EFL students' speaking skills,Thailand
Measurement of characteristic parameters of 10 Gb/s bidirectional optical amplifier for XG-PON,Thailand
CO2 geological storage coupled with water alternating gas for enhanced oil recovery,Thailand
Mixture of MEA/2-MAE for effective CO2 capture from flue gas stream,Thailand
Measurement of CO2 absorption in a 4 m aqueous solution of 3-amino-1-propanol for CO2 removal,Thailand
Short-term efficacy and safety of adding Ezetimibe to current regimen of lipid-lowering drugs in human immunodeficiency virus-infected Thai patients treated with protease inhibitors,Thailand
Proton exchange membrane based on sulfonated poly (aromatic imide-co-aliphatic imide) for direct methanol fuel cell,Thailand
Dimensional coincidence does not imply measure-theoretic tameness,Thailand
Solubility of cyclodextrins and drug/cyclodextrin complexes,Thailand
The effect of temperature on the methanogenic activity in relation to micronutrient availability,Thailand
"Description of two new species of the earthworm genus, metaphire (Clitellata: Megascolecidae), from Kedah, Peninsular Malaysia",Thailand
Quick recovery of leaf photosynthesis and fruit quality from soil water deficit of citrus aurantiifolia growing in a city,Thailand
"Leaf litter decomposition in headwater streams, nam nao national park, Thailand",Thailand
Biosorption of Cr (III) and ni (II) from an aqueous solution using cuttlebone and application for battery manufacturing wastewater treatment,Thailand
"Phytotolerance, phytotoxicity and phytoremediation of Cd and EDTA mixtures with napier grass",Thailand
"Expression of keratins, epidermal proteins and inflammatory cells in superficial pemphigus dogs",Thailand
Adoption of E-hailing applications: A comparative study between female and male users in Thailan,Thailand
Predicting intention to purchase digital stickers in an application for instant communications on mobile devices: A comparative study,Thailand
PDMS-based microfluidic device for infrared-transmission spectro-electrochemistry,Switzerland
What we need to solve the urgent crisis of and how to develop sustainable Long Term Care in Thailand: Policy makers' perspectives,Thailand
Highly porous core-shell chitosan beads with superb immobilization efficiency for: Lactobacillus reuteri 121 inulosucrase and production of inulin-type fructooligosaccharides,Thailand
"Factors Associated With Knowledge, Perception, And Practice Toward Self-Care Among Elderly Patients Suffering From Type 2 Diabetes Mellitus In Rural Thailand",Thailand
Incidence and risk factors for venous thromboembolism in Thai hospitalized lymphoma patients,Thailand
Kiss1 mRNA and its protein distribution in preoptic and arcuate hypothalamic nuclei in pre-pubertal female swamp buffaloes,Thailand
An increasing electromechanical window is a predictive marker of ventricular fibrillation in anesthetized rabbit with ischemic heart,Thailand
Effect of Single-walled carbon nanotube catalysts on hydrothermal pretreatment of cellulose,Japan
Prognostic value of plasma EBV DNA for nasopharyngeal cancer patients during treatment with intensity-modulated radiation therapy and concurrent chemotherapy,Thailand
"Porcine rotavirus C in pigs with gastroenteritis on Thai swine farms, 2011-2016",Thailand
HIV medicine as double-sided sword: Care and prevention,Thailand
Preparation of porous cylindrical tubes substrates from zeolite and clay for TiO2 photocatalyst coating,Thailand
Microwave synthesis of nanocrystalline hydroxyapatite and the application in bio-composite,Thailand
Fabrication and characterization of low thermal expansion cordierite/spodumene/mullite composite ceramic for cookware,Thailand
Effect of molten salts on synthesis and upconversion luminescence of ytterbium and thulium-doped alkaline yttrium fluorides,Thailand
Enhancing the phase conversion of hydroxyapatite from calcium sulphate hemihydrate by hydrothermal reaction,Thailand
Influence of lignite bottom ash on pyroplastic deformation of stoneware ceramic tiles,Thailand
Feasibility study of using basalt fibers as the reinforcement phase in fiber-cement products,Thailand
Compressive strength and setting time modification of class C fly ash-based geopolymer partially replaced with kaolin and metakaolin,Thailand
Micromorphology of porosity related to electrical resistance of dental luting cements,Thailand
Effect of the addition of ZrSiO4 on alkali-resistance and liquidus temperature of basaltic glass,Thailand
The adsorption of cadmium ions on fly ash based geopolymer particles,Thailand
Effect of aluminum hydroxide addition on properties of fired refractory clay brick,Thailand
Assessing risk of security non-compliance of banking security requirements based on attack patterns,Thailand
Natural Origin Materials for Osteochondral Tissue Engineering,Italy
Application of D-Amino Acids as Biofilm Dispersing Agent in Dental Unit Waterlines,Thailand
Estimating Long-Term Care Costs among Thai Elderly: A Phichit Province Case Study,Thailand
Spermatogenesis abnormalities following hormonal therapy in transwomen,Thailand
Optimization of redispersible spray dried powder of chitosan coated solid lipid-based nanosystems,Indonesia
"Correlates of knowledge, attitude and practices about health care waste management among hospital workers of Pakistan",Pakistan
Maintenance management for transportation process in quarry industry,Thailand
Review on apiary management and antimicrobial compounds as alternative prevention or treatment for honeybee diseases,Thailand
Theoretical aspects in structural distortion and the electronic properties of lithium peroxide under high pressure,Thailand
"An observational study of the effect of hemoglobinopathy, alpha thalassemia and hemoglobin E on P. vivax parasitemia",Thailand
Improvement of bending strength of resin coated sand,Thailand
Fabrication of lightweight concrete composites using natural fibers in Thailand,Thailand
Effects of resin coated sand mixture on bending strength and cost,Thailand
"Tryptophan catabolites along the indoleamine 2,3-dioxygenase pathway as a biological link between depression and cancer",Brazil
Cross-border power trade with Myanmar: Barriers and their removal from the Thai's perspective,Thailand
