Title,ref_count,Author_count,Subject_area_count,Unique_affiliations_count,Open_access,subtype,Cite_count
Pyrrolidinyl Peptide Nucleic Acid Probes Capable of Crosslinking with DNA: Effects of Terminal and Internal Modifications on Crosslink Efficiency,54,2,4,1,0,ar,2
Tuning the sensitivity of polydiacetylene-based colorimetric sensors to UV light and cationic surfactant by co-assembling with various polymers,63,3,3,2,0,ar,15
Elucidation of Pd modification effect on catalytic behaviors of γ-Al2O3-P catalysts toward ethanol dehydration and dehydrogenation,35,4,3,1,1,ar,16
Migration and sustainable development in Thailand,63,1,2,1,0,re,3
Four novel phenanthrene derivatives with α-glucosidase inhibitory activity from gastrochilus bellinus,28,6,7,4,1,ar,4
Effects of coagent functionalities on properties of ultrafine fully vulcanized powdered natural rubber prepared as toughening filler in rigid PVC,35,8,2,3,1,ar,6
Ant colony-based hyperparameter optimisation in total variation reconstruction in x-ray computed tomography,27,4,6,4,1,ar,5
Enhanced routing algorithm based on reinforcement machine learning—a case of voip service,66,6,5,3,1,ar,12
Self-assembled thermoresponsive nanogel from grafted hyaluronic acid as a biocompatible delivery platform for curcumin with enhanced drug loading and biological activities,36,6,2,4,1,ar,13
Ionic Liquids-Based Antibiotics for Resistant Microbial Strains and Drug Polymorphism,48,4,2,3,0,ch,0
Who Owns the Preah Vihear Temple? A Thai Position,7,1,1,3,0,ch,0
Does Thailand Fulfill the ASEAN Requirements for Foreign Direct Investment under Partial Liberalization in Electricity Industry?,48,2,1,2,0,ch,1
Follow-the-Regularized-Leader Routes to Chaos in Routing Games,57,6,4,4,,cp,3
Redesigning the Nursing and Human Resource Partnership: A Model for the New Normal Era,226,3,2,3,2,bk,0
Role of the T-Cell Network in Psychiatric Disorders,113,4,1,5,0,ch,0
Bio-Based Catalysts in Biodiesel Production,212,4,2,3,0,ch,1
Communication and Libertarianism,420,1,2,1,2,bk,2
Hydroxamate-Based Histone Deacetylase Inhibitors as Potential Mediators to Induce Dentine Regeneration by Human Dental Pulp Cell,50,4,4,1,1,ar,0
"Opportunities for New Trend of Labour Mobility from Vietnam as a Result of Doi Moi, ASEAN Connectivity and Belt and Road Initiative",31,1,1,1,0,ch,0
Spatio-temporal Data Mining,33,5,4,4,0,ch,0
"Striping, Signs, and Other Forms of Information",11,2,1,1,0,ch,0
Passenger Van Safety,9,2,1,1,0,ch,0
Challenges of International Law in the Asian Region: An Introduction,233,1,1,1,2,bk,0
Love and Friendship Across Cultures: Perspectives from East and West,,2,2,7,2,bk,0
Work Centered Classification as Communication: Representing a Central Bank’s Mission with the Library Classification†,40,2,1,2,0,ar,0
Strategic Cross-Border Capacity Planning Under Uncertainty,16,5,6,4,,cp,0
Factors Affecting Knowledge Transfer between Project Managers: A Conceptual Framework,63,3,3,2,,cp,1
Climate change risk assessment and adaptation for loss and damage of urban transportation infrastructure in Southeast Asia,33,10,4,9,1,ar,1
Overview of Artificial Intelligence Systems in Ophthalmology,128,4,2,3,0,ch,0
Oxygen Reduction Reaction in Layer-by-Layer Fabricated Cobalt Porphyrin-Based Nanostructures,21,3,4,2,0,cp,0
Physical and Mechanical Properties of Biocomposites Based on Lignocellulosic Fibers,70,4,2,4,0,ch,1
"Yves Saint Laurent: Matters of style. Fundaciòn MAPFRE Conference - Yves Saint Laurent: Haute couture, High culture. Madrid, October 18, 2011 Fundaciòn MAPFRE Conférence: Yves Saint Laurent: Alta costura, Alta cultura, Madrid 18 Octobre 2011.",18,1,4,1,,ar,0
Single-Cell Transcriptomic Profiling of Human Dental Pulp in Sound and Carious Teeth: A Pilot Study,46,7,4,4,1,ar,5
STEM teacher education in Thailand,57,2,1,2,0,ch,0
Challenges in supersymmetric cosmology,32,2,1,2,,cp,0
Hibiscus sabdariffa extract protects HT-22 cells from glutamate-induced neurodegeneration by upregulating glutamate transporters and exerts lifespan extension in C. elegans via DAF-16 mediated pathway,84,6,4,2,1,ar,4
Fundamentals of electrospinning and safety,114,2,2,2,0,ch,3
Hydrothermal liquefaction of algal biomass to bio-oil,95,8,1,4,0,ch,1
Preface,,32,6,28,,ed,0
The management efficiency of the sustainable development policy under thailand’s energy law: Enriching the sem-based on the arimaxi model,68,2,2,1,1,ar,0
Indicators of environmental and economic problems priority arising from energy use in food manufacturing sector in realizing sustainable development policy under thai environmental law framework,45,7,2,4,1,ar,0
Seed Word Selection for Weakly-Supervised Text Classification with Unsupervised Error Estimation,21,3,4,2,,cp,2
"A new species of the genus Tylototriton (Urodela, Salamandridae) from western Thailand",48,7,5,6,1,ar,2
"RAPID, CAPILARY-DRIVEN IMMUNOASSAY FOR SARS-CoV-2 DETECTION",3,11,2,3,,cp,0
"Revisiting the Dusun Nyoir Rebellion in Narathiwat (South Thailand), April 1948",89,1,1,1,1,ar,0
"Streblus asper Lour. Exerts MAPK and SKN-1 mediated anti-aging, anti-photoaging activities and imparts neuroprotection by ameliorating Aβ in Caenorhabditis elegans",99,5,4,1,1,ar,5
Translating Innocence: A Case Study of English-Thai Translations of John Boyne’s The Boy in the Striped Pyjamas and Emma Donoghue’s Room,28,2,3,1,,ar,0
Years of Good Life: An illustration of a new well-being indicator using data for Thailand,43,4,1,3,1,ar,2
Nano-ethics: A view from a developing country,8,1,4,1,0,ch,0
Analysis of Genetic Diversity in Wild and Domesticated Stocks of the Tropical Abalone Haliotis asinina by Microsatellite Polymorphism,38,10,2,3,1,ar,0
Set Prediction in the Latent Space,36,6,3,3,,cp,1
Power management strategy of PV-PEMFC-PEMEC hybrid systems integrated with a vanadium redox flow battery,51,5,1,2,0,ch,1
Perspectives on Malay Language Use and Autonym Preference Among Urban Malays in South Thailand,76,2,1,2,1,ar,0
Utilization of by-product of crude palm oil for biodiesel production using sulphonated carbon as catalyst from glucose,18,4,2,2,,ar,0
Endogenous wisdom in action-the positive deviance approach: An alternative conceptualization of communication and social change praxis,38,4,4,4,,ch,0
Impact of probiotic supplementation and the role of gut microbiome in obesity,156,5,2,2,0,ch,0
"FLOOD RISK MANAGEMENT IN XAY DISTRICT, LAO PEOPLE’S DEMOCRATIC REPUBLIC REQUIRES STRENGTHENING",27,4,1,2,,ar,0
Agroecology,58,2,4,5,,ch,0
Robust Fragment-Based Framework for Cross-lingual Sentence Retrieval,20,6,2,3,,cp,5
Christmases past and present: A Phet tee saam lamb’s search for their flock,13,1,1,1,1,ch,0
Emotion recognition of students during e-learning through online conference meeting,21,3,1,3,,ar,2
Clinical effectiveness of Sahasthara remedy for relief of musculoskeletal pain: a systematic review and meta-analysis of randomized controlled trials,60,5,1,4,,ar,0
"Rediscovering the dancing semislug genus Cryptosemelus Collinge, 1902 (Eupulmonata, Ariophantidae) from Thailand with description of two new species",45,3,2,2,1,ar,2
Functionality-based similarities for uncovering relationships between drugs and diseases,26,3,1,3,,ar,1
Biosynthesized transition metal oxide nanostructures for photocatalytic degradation of organic dyes,193,4,2,2,0,ch,1
"A 360° GLOBAL PERITONEAL DIALYSIS THERAPY PERSPECTIVE: HEALTH ECONOMICS, PROGRAMS AND POLICIES",118,6,1,5,,ch,0
Notch signaling in induced pluripotent stem cells,134,2,2,2,0,ch,0
Genetic diversity of Zika virus in Thailand: How does this compare with other countries,49,2,2,2,0,ch,0
Thermosetting matrix based glass and carbon fiber composites,72,5,2,4,0,ch,1
Silver nanoparticles in poultry health: Applications and toxicokinetic effects,141,4,2,3,0,ch,0
Thailand: Elimination of Mother-to-Child Transmission of HIV and Syphilis,21,3,3,3,0,ch,0
"Intraepithelial neoplasia of the lower genital tract (cervix, vagina, vulva): Etiology, Screening, Diagnosis, Management",113,3,1,3,0,ch,0
Food waste generation and management: Household sector,60,1,2,1,0,ch,0
CIM-enabled quantitative view assessment in architectural design and space planning,41,6,6,2,,cp,0
Charles Ess’s Pros Hen Ethical Pluralism: An Interpretation,37,1,4,1,,ar,2
"EVALUATION of SATELLITE IMAGERY DATA for CROP YIELD SIMULATION in SARABURI PROVINCE, THAILAND",25,4,1,3,,cp,0
Efficacy of a one-session fractional picosecond 1064-nm laser for the treatment of atrophic acne scar and enlarged facial pores,19,2,2,1,0,ar,3
A Summary of the ALQAC 2021 Competition,12,16,6,8,2,cp,5
The development of modified gold nanoparticle for detection of arsenic,26,3,1,4,0,cp,2
Detection of influenza virus in rectal swabs of patients admitted in hospital for febrile illnesses in Thailand,18,8,1,6,1,ar,3
Distribution Sysem Emergency Operation using a Mobile Vehicle-to-Grid Microgrid,17,4,5,2,0,cp,1
Finite element formulation for plate stability analysis,31,1,1,1,0,ch,1
Astaxanthin Supplementation Lowers Dietary Intake in Healthy Subjects,43,5,2,3,0,ar,0
Generative adversarial network for video anomaly detection,55,2,1,1,0,ch,0
Solar Power Aggregation Framework for Virtual Power Plant's Energy Trading,16,2,6,1,0,cp,0
"Sirtuins, mitochondria, and the melatonergic pathway in Alzheimer’s disease",170,2,1,4,0,ch,1
EFFECTS OF NORMOBARIC HYPOXIC EXERCISE FOR 6-WEEKS ON ENDURANCE PERFORMANCE IN MODERATELY TRAINED ROWERS,26,3,1,1,,ar,1
Generating functional requirements based on classification of mobile application user reviews,10,2,5,1,0,cp,1
Classification of database technology problems on stack overflow,12,2,5,1,0,cp,2
Experimental Observation of Charged Drop Coalescence under Electric Field,13,3,2,2,0,cp,0
Multiple Distributed Generation Allocation in Radial Distribution Networks by Considering Loss Reduction and Curtailment,16,2,2,1,0,cp,0
AI Builders: Teaching Thai Students to Build End-to-End Machine Learning Projects Online,24,14,4,6,0,cp,2
STUDENT ENGAGEMENT: A PROPOSED OPTIONAL STANDARD,29,2,4,2,,cp,1
Exams with Internet Access in a Fundamental Engineering Course,22,3,4,1,0,cp,0
Transfer learning on VGG16 for the Classification of Potato Leaves Infected by Blight Diseases,31,4,6,4,0,cp,3
Improvement of Organic Fresh Milk System through Willingness to Purchase: A Comparison between Thailand and Japan,17,5,1,2,,cp,0
Retinal Nerve Fiber Layer Defect Detection using Machine Learning on Optic Disc Photograph,23,6,5,3,0,cp,1
Wellness Tourism Destination Assessment Model: A Development Indicator in an Emerging Economy-Thailand,74,4,6,2,0,cp,0
Application for Roof Type Analysis and Component Counting from Roof Plan Image,10,5,6,2,0,cp,0
Active and Passive Oddball Paradigm for Automatic Speech Discrimination Assessment,14,4,6,2,0,cp,1
Success factors of chat commerce in Thailand: An emerging e-business platform in the post covid era,11,4,2,1,,cp,2
Experiments on Quantum Circuits for Compact Genetic Algorithm,21,3,6,2,0,cp,0
Heterogeneous Network Propagation with Optimal Similarity Measure for Drug-Target Associations,34,4,6,3,0,cp,0
Sentiment analysis of messages on Twitter related to COVID-19 using deep learning approach,23,2,6,1,0,cp,1
Screening TB Using Deep Transfer Learning,18,2,6,1,0,cp,0
Quantum Neural Network model for Token allocation for Course Bidding,21,2,6,1,0,cp,0
Fast segmentation convolutional neural network with edge-guided path for real-Time diagnosis of gastric intestinal metaplasia,28,8,6,2,0,cp,2
DeltaFace: Fully Automatic 3D Facial Cosmetic Surgery Simulation,28,2,6,1,0,cp,1
Quantum Circuit for Regression Learning with Backpropagation,5,2,6,1,0,cp,0
The Impact of Data-Complexity and Team Characteristics on Performance in the Classification Model: Findings From a Collaborative Platform,42,2,2,1,1,ar,0
Application of RFID and IoT technology into specimen logistic system in the healthcare sector,13,5,5,1,0,cp,2
Development of Microneedle Patches for Insulin Delivery,8,5,7,1,0,cp,0
Evaluation of Schedule and Operation for Aggregators with Photovoltaic-Battery Systems Considering Distribution Network Constraints,8,3,3,2,0,cp,2
Surfactant-Assisted Ozonolysis of Alkenes in Water: Mitigation of Frothing Using Coolade as a Low-Foaming Surfactant,130,6,1,2,0,ar,4
Azzopardi Phenomenon in a Non-neoplastic Phthisical Eye: A Case Report,19,4,1,2,1,ar,0
Subjectivity and Revenge in Karen M. McManus’s One of Us Is Lying,49,1,2,1,1,ar,0
Determinants of Users' Intention to Purchase Legal Video Streaming Services: A Comparative Study between Thai and American Consumers,25,3,1,2,1,ar,0
Automate platform for Capturing and Counting ELISpot on 96-Well Plate,18,4,8,1,0,cp,1
EFFECTS OF INNOVATIVE LEARNING STRATEGY AND INDUSTRIAL STRUCTURE ON SUSTAINABLE COMPETITIVE ADVANTAGE IN HI-TECH INDUSTRY,36,2,2,2,,ar,1
Protest Prediction in Thailand Using Twitter Data,13,2,5,1,0,cp,0
Design and Modeling of a Variable-Stiffness Spring Mechanism for Impedance Modulation in Physical Human Robot Interaction,22,3,4,2,0,cp,10
Effects of Perceived Risk And Bank Reputation Through Online Trust On The Use Of Internet Banking Services,49,2,1,1,1,ar,0
Evaluating the Potential of Using Floating Solar Photovoltaic on 12 Reservoirs of Electricity Generation Authority of Thailand Hydropower Plants,36,2,7,1,0,cp,3
Predicting Consumer Intention to Adopt Online Grocery Shopping: A Comparative Study between Millennials in Thailand and Indonesia,29,4,1,3,1,ar,2
Agricultural business model and upland sustainability: Evidence from northern Thailand,31,2,1,1,1,ar,4
The Wechsler Adult Intelligence Scale-IV for use in Neuropsychological Assessments in Ecuador Uso de la Escala de Inteligencia de Adultos de Wechsler-IV para la evaluación neuropsicológicas en Ecuador,32,5,2,4,1,ar,0
Biodegradable nanocomposite derived from PLA/PBAT blends with transition metal cation-doped porous clay heterostructures for flexible capacitor applications,31,4,2,2,0,ar,1
