Title,Author_count,Open_access,Unique_affiliations_count,cite_count
Thin layer chromatography based extraction approaches for improved analysis of volatile compounds with gas chromatography–mass spectrometry and direct analysis with gas analyzer,5,0,1,3
Multiple lentigines in RASA1-associated capillary malformation-arteriovenous malformation syndrome,3,1,2,0
Influences of carbon nanotubes and graphite hybrid filler on properties of natural rubber nanocomposites,6,1,4,13
Real-time investigation of the roles of ATP hydrolysis by UvrA and UvrB during DNA damage recognition in nucleotide excision repair,6,1,7,4
High prescribing rates of third-generation cephalosporins in children hospitalized with acute lower respiratory infections at a university hospital,12,1,3,4
Performance of a simple flow cytometric assay in diagnosing active tuberculosis,12,1,6,5
Expert assessment of future vulnerability of the global peatland carbon sink,70,2,52,132
Spatial and temporal distributions of stable isotopes in precipitation over Thailand,5,0,4,17
A minimal number CpGs of ELOVL2 gene for a chronological age estimation using pyrosequencing,3,0,2,5
Becoming citizens: Policy feedback and the transformation of the Thai rice farmer,2,2,2,2
A patient with atypical presentation of chronic hepatosteatosis harboring a novel variant in the CPT1A gene,5,0,2,0
Bioengineering of virus-like particles for the prevention or treatment of allergic diseases,3,1,1,4
Evaluation of host systems for efficient isolation and propagation of duck Tembusu virus,7,0,3,3
Spontaneous hemothorax as a manifestation of a thoracic teratoma,2,0,2,0
Adherence to follow-up in women with cervical intraepithelial neoplasia grade 1,2,1,2,5
Ethylene Epoxidation in AC Dielectric Barrier Discharge Over Silver-Based Catalysts with Different Second Metals,2,0,2,1
Using machine learning-based analytics of daily activities to identify modifiable risk factors for falling in Parkinson's disease,3,1,3,1
Recent Progress of Sn-Based Derivative Catalysts for Electrochemical Reduction of CO2,12,0,6,35
"Modernizing Daily Function Assessment in Parkinson's Disease Using Capacity, Perception, and Performance Measures",6,1,5,19
High-power short duration and low-power long duration in atrial fibrillation ablation: A meta-analysis,7,2,4,32
An ESO Approach for Optimal Steel Structure Design Complying with AISC 2010 Specification,4,0,2,0
Comparison of three filter paper-based devices for safety and stability of viral sample collection in poultry,3,0,2,3
Regulation of platelet numbers and sizes by signaling pathways,5,2,3,1
"Construction of a nitro-oxidative stress-driven, mechanistic model of mood disorders: A nomothetic network approach",5,0,5,19
Human-Derived Bifidobacterium dentium Modulates the Mammalian Serotonergic System and Gut–Brain Axis,19,1,5,61
The glutathione system in Parkinson's disease and its progression,5,0,6,63
The development of Thai monosyllabic word and picture lists applicable to interactive speech audiometry in preschoolers,4,0,2,1
Ethnicity-Specific Database Improves the Diagnostic Ability of Peripapillary Retinal Nerve Fiber Layer Thickness to Detect Glaucoma,7,0,5,7
Discussion on “Modeling multivariate cross-correlated geotechnical random fields using vine copulas for slope reliability analysis”,3,0,3,0
"Nanocomposites of high-impact polystyrene with unmodified nanosized TiO2 and polystyrene-encapsulated MPTMS-modified nanosized TiO2: mechanical, thermal and morphological properties",4,0,1,2
Human amniotic fluid stem cells attenuate cholangiocyte apoptosis in a bile duct injury model of liver ductal organoids,8,0,3,1
"Sand injection and polygonal faulting in the great south basin, new zealand",2,2,2,5
Using damage evaluation to assess the fatigue behaviour of cement-treated base material from laboratory and full-scale performance tests,4,0,4,4
Integrative systematics reveals the new land-snail genus Taphrenalla (Eupulmonata: Ariophantidae) with a description of nine new species from Thailand,5,1,2,13
Preventing the development of severe COVID-19 by modifying immunothrombosis,11,1,9,31
Integration of the Theory of Planned Behavior and Transtheoretical Model of Change for Prediction of Intentions to Reduce or Stop Alcohol Use among Thai Adolescents,7,0,2,5
Tropical fruit peels as potential modifiers of rumen fermentation characteristics in goats: In vitro and in situ evaluations,4,0,2,0
Subcutaneous Panniculitis-like T-Cell Lymphoma with Hemophagocytic Lymphohistiocytosis Syndrome in Children and Its Essential Role of HAVCR2 Gene Mutation Analysis,5,0,2,6
Undrained stability of plane strain active trapdoors in anisotropic and non-homogeneous clays,2,0,2,47
Queering the harem: queerness in reverse harem manga and anime,1,0,1,0
Hydrocarbon biofuel from hydrotreating of palm oil over unsupported Ni–Mo sulfide catalysts,4,0,2,32
Covid-19 and its impact on informal sector workers: a case study of Thailand,4,0,3,24
IL-18: a suggested target for immunomodulation in chikungunya virus infection,4,0,1,3
Iterative LMI approach to robust static output feedback control of uncertain polynomial systems with bounded actuators,2,0,2,9
"Mechanisms of arsenic contamination associated with hydrochemical characteristics in coastal alluvial aquifers using multivariate statistical technique and hydrogeochemical modeling: a case study in Rayong province, eastern Thailand",3,0,2,27
Essential ideals and essential fuzzy ideals in semigroups,4,0,4,12
Endomyocardial Biopsy and Prevalence of Acute Cellular Rejection in Heart Transplantation,7,0,2,3
Improvement of the multi-performance biocharacteristics of cordycepin using BiloNiosome-core/chitosan-shell hybrid nanocarriers,10,1,2,8
High potential of Rhizopus treated rice bran waste for the nutrient-free anaerobic fermentative biohydrogen production,6,0,5,12
Hydrothermal liquefaction of Prosopis juliflora biomass for the production of ferulic acid and bio-oil,7,0,4,23
Decontamination and reuse of surgical masks and N95 filtering facepiece respirators during the COVID-19 pandemic: A systematic review,7,1,2,41
Two new rearranged clerodane diterpenes from Thai Tinospora baenzigeri,4,0,1,1
Chronic fatigue syndrome and fibromyalgia-like symptoms are an integral component of the phenome of schizophrenia: neuro-immune and opioid system correlates,4,0,5,13
Frequent mutations in HLA and related genes in extranodal NK/T cell lymphomas,20,0,7,9
"Influence of Quartz, Kaolin, and Organic Matter on the Critical Micelle Concentration of Tween Surfactants and their Application in Diesel-Contaminated Soil Washing",3,0,1,1
Effect of the ratio between hydrophobic mesoporous silica (Aerosil®R812S) and water on the formation and physical stability of water-entrapped self-assembly particle,3,0,1,0
ERCP plus endoscopic ultrasound-guided biliary drainage versus percutaneous transhepatic biliary drainage for malignant hilar biliary obstruction: A multicenter observational open-label study,16,1,4,32
Massive Perivillous Fibrin Deposition Associated With Placental Syphilis: A Case Report,3,0,3,4
The effects on Thailand of China’s import restrictions on waste: measures and challenges related to the international recycling of waste plastic and e-waste,1,1,2,17
Increased nitro-oxidative stress toxicity as a major determinant of increased blood pressure in mood disorders,8,0,4,8
Changes in dissolved organic matter during water treatment by sequential solid-phase extraction and unknown screening analysis,4,0,3,12
Effect of thermally excited lattice vibrations on the thermodynamic stability of tungsten ditellurides WTe2 under high pressure: A first-principles investigation,5,0,3,7
Systematic review of economic evaluation studies on preconception care interventions,3,0,2,2
How do independent directors view corporate social responsibility (CSR) during a stressful time? Evidence from the financial crisis,3,0,4,31
Impairments in Peripheral Blood T Effector and T Regulatory Lymphocytes in Bipolar Disorder Are Associated with Staging of Illness and Anti-cytomegalovirus IgG Levels,6,0,7,12
Electrospun nanofibrous sheet doped with a novel triphenylamine based salicylaldehyde fluorophore for hydrazine vapor detection,5,0,2,6
NFC-enabling smartphone-based portable amperometric immunosensor for hepatitis B virus detection,9,0,4,67
Diagnostic accuracy of smart gadgets/wearable devices in detecting atrial fibrillation: A systematic review and meta-analysis Précision diagnostique des gadgets intelligents/appareils portables dans la détection de la fibrillation atriale : revue systématique et méta-analyse,10,1,6,12
A Low-cost Paper-based Diamond Electrode for Trace Copper Analysis at On-site Environmental Area,5,0,2,11
"Hepatitis B Core-Related Antigen to Indicate High Viral Load: Systematic Review and Meta-Analysis of 10,397 Individual Participants",37,1,27,26
Anomaly detection for online visiting traffic as a real-estate indicator: The case of homebuyer,5,0,2,1
"Risks to health from ambient particulate matter (PM2.5) to the residents of Guwahati city, India: An analysis of prediction model",2,0,1,9
Daratumumab rapidly reduces high-titre factor VIII inhibitors in haemophilia A patients during life-threatening haemorrhages,14,0,2,4
Conductive poly(2-ethylaniline) dextran-based hydrogels for electrically controlled diclofenac release,3,0,2,9
Cytologic diagnosis of medullary thyroid carcinoma in the Asia-Pacific region,23,0,16,7
Dispelling the myths of providing dialysis in low- and middle-income countries,4,1,4,4
Phylogenomics of the lepidopteran endoparasitoid wasp subfamily Rogadinae (Hymenoptera: Braconidae) and related subfamilies,5,0,4,10
Alterations of body composition patterns in pre-dialysis chronic kidney disease patients,6,0,2,1
Risk factors of severe hospitalized respiratory syncytial virus infection in tertiary care center in Thailand,6,1,2,8
Effect of pH on silica nanoparticle-stabilized foam for enhanced oil recovery using carboxylate-based extended surfactants,4,0,2,18
Evaluation of the maxillary sinus anatomical variations related to maxillary sinus augmentation using cone beam computed tomography images,4,0,2,1
Investigation of tobacco and alcohol co-consumption in Thailand: A joint estimation approach,2,0,2,2
"Actinomadura decatromicini sp. nov., isolated from mountain soil in Thailand",7,0,4,3
Mesenchymal stem cells for restoring endometrial function: An infertility perspective,3,1,2,22
Adductor Canal Block Combined With iPACK (Interspace Between the Popliteal Artery and the Capsule of the Posterior Knee) Block vs Periarticular Injection for Analgesia After Total Knee Arthroplasty: A Randomized Noninferiority Trial,4,0,1,27
Anatomy of the toe extensor tendons and its suitability for tendon grafts in the hand: a cadaveric study,4,0,1,1
When Personal and National Grief Unite: The Unique Case of the Death of King Bhumibol Adulyadej of Thailand,3,0,3,0
Comparative metabolite profiling of raw milk from subclinical and clinical mastitis cows using 1H-NMR combined with chemometric analysis,4,0,2,17
Cyclosporine Anionic and Cationic Ophthalmic Emulsions in Dry Eye Disease: A Literature Review,6,0,10,1
