Title,cover_date,subject_area
Chipping size reduction on ultra-thin wafers and narrow saw-streets for wafer sawing process,2020-01-01,"PHYS, MATE, PHYS"
Contactless chip module defect reduction,2020-01-01,"PHYS, MATE, PHYS"
Characterization of mesoporous silica and its application as an adsorbent for benzene sensing,2020-01-01,"PHYS, MATE, PHYS"
Higher platelet distribution width is associated with unfavorable prognosis in ovarian cancer,2020-01-01,"MEDI, BIOC, BIOC"
Structure and function relationships of sugar oxidases and their potential use in biocatalysis,2020-01-01,"BIOC, BIOC, BIOC, BIOC"
Phylogenetic relationships of the carnivorous terrestrial snail family Streptaxidae (Stylommatophora: Achatinina) in Thailand and surrounding areas of Southeast Asia,2020-01-01,"AGRI, AGRI"
E-commerce competence assessment mobile application development for SMEs in Thailand,2020-01-01,"COMP, COMP"
Accuracy of methods for diagnosing heart diseases in cats,2020-01-01,VETE
The Inhibitory Effect of Validamycin A on Aspergillus flavus,2020-01-01,"IMMU, MEDI"
Patent valuation techniques: Practical uses in Thailand,2020-01-01,"BUSI, ECON, BUSI, BUSI"
Identification of sulfate-reducing and methanogenic microbial taxa in anaerobic bioreactors from industrial wastewater treatment plants using next-generation sequencing and gene clone library analyses,2020-01-01,ENVI
In vivo evaluation of bilayer ORC/PCL composites in a rabbit model for using as a dural substitute,2020-01-01,"NEUR, MEDI"
Applying ISO 26000 and the sufficiency economy philosophy to measure the sustainability of state owned enterprises in Thailand,2020-01-01,"ENER, BUSI"
"Annotated checklist of the land snail fauna from Southern Cambodia (Mollusca, gastropoda)",2020-01-01,"AGRI, AGRI"
History of major bleeding predicts risk of clinical outcome of patients with atrial fibrillation: Results from the cool-af registry,2020-01-01,"MEDI, MEDI"
"Evaluation of health status of the striped catfish Pangasianodon hypophthalmus (Sauvage, 1878) from Khlong Saen Saep, Thailand: The use of integrated biomarkers",2020-01-01,"ENVI, ENVI, ENVI"
Digital Twin for Metasurface Reflector Management in 6G Terahertz Communications,2020-01-01,"COMP, MATE, ENGI"
Neural Learning with Recoil Behavior in Hyperellipsoidal Structure,2020-01-01,"COMP, MATE, ENGI"
Comprehensive screening for coexisting heterozygous α0-thalassemia in hemoglobin E trait,2020-01-01,MEDI
The dynamic effects of retirement on well-being,2020-01-01,ECON
Copolymerization approach of soft segment towards the adhesion improvement of polycarbonate-based thermoplastic polyurethane,2020-01-01,"CHEM, ENGI, PHYS, MATE, MATE"
Association between Vitamin D Receptor Single-Nucleotide Polymorphisms and Colorectal Cancer in the Thai Population: A Case-Control Study,2020-01-01,"IMMU, BIOC"
Recent developments in neoantigen-based cancer vaccines,2020-01-01,MEDI
Medical evacuations among offshore oil and gas industries in the Gulf of Thailand,2020-01-01,"MEDI, MEDI, MEDI"
"Three-dimensional printed, proximal phalangeal prosthesis with metatarsophalangeal joint arthroplasty for the treatment of a giant cell tumor of the fifth toe: The first case report",2020-01-01,MEDI
Relationship between the number of hepatozoon canis gamonts and hematobiochemical values in dogs,2020-01-01,"IMMU, MEDI"
A job recommendation machine learning model using elderly lifestyles,2020-01-01,"SOCI, ARTS"
Innovative communication mechanism for the psychological well-being of caregivers and elderly with dementia in the context of Thailand,2020-01-01,"SOCI, ARTS"
Development of a school climate scale based on school members' shared experiences,2020-01-01,"PSYC, PSYC"
Health equity and COVID-19: Global perspectives,2020-01-01,"MEDI, MEDI"
Analysis of PWV derived from the GNSS CORS stations for determining the onset of the southwest monsoon in Thailand,2020-01-01,"SOCI, PHYS, EART"
Induced Ketosis as a Treatment for Neuroprogressive Disorders: Food for Thought?,2020-01-01,"PHAR, MEDI, MEDI"
The significance of the Inao during the reign of King Chulalongkorn: A transitional period in the Thai Panji tradition,2020-01-01,"SOCI, SOCI, ARTS, SOCI"
Disenchanting the end: Secular apocalyptic visions in 20th century boys,2020-01-01,"ARTS, SOCI"
The effect of different extracting conditions on the antibacterial activity of moringa oleifera lam. Leaves extract for the development of antibacterial meat tray,2020-01-01,"MATE, PHYS, ENGI, ENGI"
"Spatial and temporal variations of pm2.5 in the Vicinity of Expressways in Bangkok, Thailand",2020-01-01,"ENVI, COMP"
Fabrication of poly(Butylene succinate) composite films with silver doped zsm-5: Effect of silver zsm-5 on antibacterial activity and biodegradable behavior,2020-01-01,"MATE, PHYS, ENGI, ENGI"
"Geographic information system and integrated spatial analysis on area selection for weee collection site at buriram province, thailand",2020-01-01,"ENVI, COMP"
"Blood lead and cadmium levels of e-waste dismantling workers, buriram province, thailand",2020-01-01,"ENVI, COMP"
Preparation and characterization of surface-modified nanocellulose fibers for water-based coating application,2020-01-01,"MATE, ENGI, ENGI"
Eco-friendly preparation of nanofibrillated cellulose from water hyacinth using naoh/urea pretreatment,2020-01-01,"MATE, PHYS, ENGI, ENGI"
Properties of poly(Lactic acid) blended with natural rubber-graft-poly(acrylic acid),2020-01-01,"MATE, ENGI, ENGI"
Properties of poly(Lactic acid) filled with cellulose-graft-polystyrene,2020-01-01,"MATE, ENGI, ENGI"
Green composites of poly(Lactic acid)/epoxidized natural rubber filled with coir fibers,2020-01-01,"MATE, ENGI, ENGI"
"Material flow analysis of crt monitor, electric fan and refrigerator through the primitive e-waste dismantling in buriram province, thailand",2020-01-01,"ENVI, COMP"
Preparation and properties of graphene / poly(Ethylene terephthalate) composite fibers,2020-01-01,"PHYS, MATE, PHYS"
"Heavy metal contamination of surface water and groundwater from the waste electrical and electronic equipment (weee) recycling area in buriram, thailand",2020-01-01,"ENVI, COMP"
"Spatial variation of heavy metals contamination in soil at e-waste dismantling site, buriram province, thailand",2020-01-01,"ENVI, COMP"
"Geopolymer bricks from concrete residue and palm oil fuel ash: Evaluating physical-mechanical properties, life cycle assessment and economic feasibility",2020-01-01,"PHAR, ENVI"
"Spatial distribution of pm10 and PM2.5 in Ambient Air at E-waste Dismantling Community in Buriram, Thailand",2020-01-01,"ENVI, COMP"
"E-waste dismantling community toward circular economy with ineffective hazardous waste management: a case study in buriram province, thailand",2020-01-01,"ENVI, COMP"
Printability analysis of compostable films by flexographic water based ink,2020-01-01,"MATE, ENGI, ENGI"
3d printed titanium dioxide thin films for optoelectronic applications,2020-01-01,"MATE, ENGI, ENGI"
Scalable Hyper-Ellipsoidal Function with Projection Ratio for Local Distributed Streaming Data Classification,2020-01-01,"COMP, MATE, ENGI, ENGI"
Photocatalytic degradation of organic micropollutants in water by zr-mof/go composites,2020-01-01,"MATE, ENGI"
Defective neutrophil function in patients with sepsis is mostly restored by ex vivo ascorbate incubation,2020-01-01,"MEDI, IMMU"
"Land snail genus Sarika Godwin-Austen, 1907 (Eupulmonata: Ariophantidae) from Cambodia, with description of three new species",2020-01-01,AGRI
Circular copper economy and e-waste recycling issues in developing Asian countries,2020-01-01,ENVI
Evaluation of the effects of citizen behaviors on the volume of wEEE generation in Thailand,2020-01-01,ENVI
Preliminary study on the microplastic contamination of beach sand from eastern Thailand,2020-01-01,ENVI
Metals recovery from copper sludge using eggshell waste as CaCO3 flux,2020-01-01,ENVI
The use of aqua regia for gold recovery from RAM in discarded printed circuit boards,2020-01-01,ENVI
Silicon recovery from end-of-life solar PV cell,2020-01-01,ENVI
Effects of particle geometry on the bubble attachment during hybrid jig separation,2020-01-01,ENVI
Color discriminant variable to separate dijet resonances at the LHC,2020-01-01,PHYS
Effect of Maintenance Intravenous Iron Treatment on Erythropoietin Dose in Chronic Hemodialysis Patients: A Multicenter Randomized Controlled Trial,2020-01-01,MEDI
Determination of the volumetric soil water content of two soil types using ground penetrating radar: A case study in Thailand,2020-01-01,"PHAR, ENVI"
Macroprolactinemia in patients with hyperprolactinemia: An experience from a single tertiary center,2020-01-01,MEDI
Structural basis of specific glucoimidazole and mannoimidazole binding by os3bglu7,2020-01-01,"BIOC, BIOC"
Performance of water hyacinth (Eichhornia crassipes) in the treatment of residential and surimi wastewater,2020-01-01,"PHAR, ENVI"
Coconut husk (Cocos nucifera) cellulose reinforced poly vinyl alcohol-based hydrogel composite with control-release behavior of methylene blue,2020-01-01,"MATE, MATE, MATE, MATE"
Biogas production from beverage industry wastes by co-digestion,2020-01-01,CENG
Geographical information system based planning and economic assessment of centralized and decentralized biogas plants for electricity generation,2020-01-01,CENG
"The moderating effect of leadership on the relationship of employee satisfaction, customer orientation, and organization performance",2020-01-01,PHAR
"Modeling mangrove above-ground biomass using terrestrial laser scanning techniques: A case study of the avicennia marina species in the Bang Pu District, Thailand",2020-01-01,"SOCI, PHYS, EART"
Clinical and preclinical therapeutic outcome metrics for USH2A-related disease,2020-01-01,"BIOC, BIOC, MEDI"
Nurse infected with Covid-19 from a provisional dengue patient,2020-01-01,"MEDI, IMMU, IMMU, IMMU, PHAR, MEDI, IMMU"
Risk and Uncertainty Analysis of Cooling Demand in Multi-Chiller System Using Downside Risk Constraints Method,2020-01-01,"COMP, MATE, ENGI"
Certification for the peer review process & evaluation of the peer review process & certification for non existence of artificial citations,2020-01-01,"ENGI, MATH"
"Revision of the western palaearctic species of aleiodes wesmael (hymenoptera, braconidae, rogadinae). Part 2: Revision of the A. apicalis group",2020-01-01,"AGRI, AGRI"
Trajectories of cognitive ageing among thai later-life adults: The role of education using the characteristics approach,2020-01-01,"SOCI, SOCI, SOCI, SOCI, SOCI, SOCI"
Pyrethroid insecticides in households from urban areas: An association of the 3-pba metabolite and hand wipes,2020-01-01,MEDI
"Prevalence of high-risk nonavalent vaccine-type human papillomavirus infection among unvaccinated, sexually active asian female adolescents with and without perinatally acquired HIV infection",2020-01-01,"MEDI, MEDI, MEDI"
"Spatial and temporal variation of groundwater recharge in shallow aquifer in the Thepkasattri of Phuket, Thailand",2020-01-01,"ENVI, EART"
A study on correlations between computer-aided instructions integrated environmental education and students' learning outcome and environmental literacy,2020-01-01,"SOCI, MATH"
Urban Navigation System with Multiple Sub-Maps and Multiple Sub-Navigators,2020-01-01,"COMP, MATE, ENGI"
A comparative study of customer preferences for telecommunication technologies in pakistan,2020-01-01,ENGI
Production of non-timber forest products (NTFPS) and diversity of harvesters’ practices and decision-making processes in Northern Thailand community forests Production de produits forestiers non ligneux et diversité des pratiques de récolte et des processus décisionnels des exploitants dans les forêts communautaires du nord de la Thaïlande Producción de productos forestales no leñosos y diversidad de las prácticas de recolección y de los procesos decisorios de los explotadores forestales en los bosques comunales del norte de Tailandia,2020-01-01,"AGRI, AGRI, ENVI"
Experimental and analytical study on reinforcing steels with threaded mechanical couplers under monotonic and cyclic loadings,2020-01-01,ENGI
Seismic strengthening of RC frame and brick infill panel using ferrocement and expanded metal,2020-01-01,ENGI
Consensus synthesis of robust cooperative control for homogeneous leader-follower multi-agent systems subject to parametric uncertainty,2020-01-01,ENGI
Strengthening of shear-critical RC columns by highstrength steel-rod collars,2020-01-01,ENGI
Compression-shear behavior and water impermeability of rubber seal in precast concrete structures,2020-01-01,ENGI
Tolerance and Control Solutions of Two-Sided Interval Linear System and Their Applications,2020-01-01,"COMP, MATH"
α-Glucosidase Inhibitory and Glucose Uptake Stimulatory Effects of Phenolic Compounds From Dendrobium christyanum,2020-01-01,"PHAR, AGRI, PHAR, MEDI"
Mechanical and thermal neutron attenuation properties of concrete reinforced with low-dose gamma irradiated PETE fibers and sodium borate,2020-01-01,ENGI
"Two new species of the millipede genus plusioglyphiulus silvestri, 1923 from Cambodia (Diplopoda, spirostreptida)",2020-01-01,"AGRI, AGRI"
Effects of mold sealing and fiber volume fraction on properties of rice straw/unsaturated polyester biocomposites,2020-01-01,MULT
"Organic geochemical characteristics of Mae Teep coal deposits, Thailand",2020-01-01,MULT
Monitoring paint and primer samples using multispectral and hyperspectral imaging techniques,2020-01-01,MULT
Social and economic transformation in Tanzania and South Korea: Ujamaa and Saemaul Undong in the 1970s Compared,2020-01-01,ECON
