Title,Author_count,subtype,Subject_area_count,Cite_count
The comparison of environmental impacts of carbonized briquettes from rain tree residues and coffee grounds/tea waste and traditional waste management,4,ar,1,5
"Ultrasound-guided Medial Branch Blocks, Facet Joint, and Multifidus Muscle Injections: How it is done under one needle insertion point!",4,sh,1,7
Enhancement of photoelectrochemical cathodic protection of copper in marine condition by cu-doped TiO2,3,ar,2,5
Depression and domestic violence experiences among asian women: A systematic review,2,ar,3,10
Dendritic cells as key players in systemic lupus erythematosus,3,re,2,18
Revisiting nutrient cycling by litterfall—Insights from 15 years of litter manipulation in old-growth lowland tropical forest,11,ch,2,28
A column generation on two-dimensional cutting stock problem with fixed-size usable leftover and multiple stock sizes,3,ar,3,7
The effect of non-monetary rewards on employee performance in massive open online courses,2,ar,2,6
"Streptomyces bauhiniae sp. Nov., isolated from tree bark of bauhinia variegata Linn. in Thailand",7,ar,2,2
C-myc contributes to malignancy of lung cancer: A potential anticancer drug target,3,re,2,47
"Morphology and histology of female reproductive tract of the dog-faced water snake cerberus rynchops (Schneider, 1799)",10,ar,1,3
"Effect of integrated pictorial handbook education and counseling on improving anemia status, knowledge, food intake, and iron tablet compliance among anemic pregnant women in Indonesia: A quasi-experimental study",5,ar,1,11
"Virus-induced pathogenesis, vaccine development, and diagnosis of novel H7N9 avian influenza A virus in humans: a systemic literature review",7,re,3,5
Anti-inflammatory action of two novel peptides derived from peanut worms (: Sipunculus nudus) in lipopolysaccharide-induced RAW264.7 macrophages,5,cp,1,25
Search for electroweak production of a vector-like T quark using fully hadronic final states,2335,ar,1,27
Sequential post-polymerization modification of a pentafluorophenyl ester-containing homopolymer: A convenient route to effective pH-responsive nanocarriers for anticancer drugs,4,ar,3,13
Development of thai moral integrity scale in professional nurses,3,ar,1,2
Quantum Phase Estimation Algorithm for Finding Polynomial Roots,4,ar,1,4
The effectiveness of traditional Thai massage versus massage with herbal compress among elderly patients with low back pain: A randomised controlled trial,5,ar,3,4
Multilayered fibroblasts constructed by accelerated cellular self-assembly and applications for regenerative medicine,5,ar,2,0
Search for a charged Higgs boson decaying into top and bottom quarks in events with electrons or muons in proton-proton collisions at √s = 13 TeV,2338,ar,1,44
"Comparison of Corneal Biomechanical Properties among Axial Myopic, Nonaxial Myopic, and Nonmyopic Eyes",7,ar,2,12
Consensus statement for stability assessment and reporting for perovskite photovoltaics based on ISOS procedures,59,ar,4,616
Antileishmanial activity and synergistic effects of amphotericin b deoxycholate with allicin and andrographolide against leishmania martiniquensis in vitro,7,ar,5,11
Scene text detection with polygon offsetting and border augmentation,3,ar,5,9
An IoT-Based Thermal Model Learning Framework for Smart Buildings,4,ar,5,62
Measurement of electroweak production of a W boson in association with two jets in proton–proton collisions at √s=13Te,2285,ar,2,14
Pharmacogene variation in Thai Plasmodium vivax relapse patients treated with a combination of primaquine and chloroquine,9,ar,2,8
The role of head elevation in treatment of vitreous haemorrhage,3,ar,1,0
Combination of Euro-Collins and University of Wisconsin Solution: An Effective and Economic Substitute for Organ Procurement,9,ar,2,0
Evidence for WW production from double-parton interactions in proton–proton collisions at √s=13TeV,2345,ar,2,20
Condition-Specific Oral Health Impacts in Thai Children and Adolescents: Findings From the National Oral Health–Related Quality of Life Survey,3,ar,1,7
Sensitivity and specificity of the hearing handicap inventory for elderly-screening Thai version,2,ar,1,1
A randomized controlled trial comparing the effects of an arm swing exercise and low sodium intake education program with low sodium intake education alone on cardiovascular outcomes in postmenopausal women with prehypertension,4,ar,1,1
"Human norovirus infection in Dogs, Thailand",11,ar,3,10
Performance of breast MRI with MR ductography in evaluation of pathologic nipple discharge,2,ar,1,0
"Expectations and satisfaction in the use of the smartphone smoking cessation application ""Thai Rai Kwan""",4,ar,1,0
Silver decorated reduced graphene oxide as electrocatalyst for zinc–air batteries,7,ar,5,27
Canopy Resistance and Estimation of Evapotranspiration above a Humid Cypress Forest,5,ar,3,6
Universal coverage but unmet need: National and regional estimates of attrition across the diabetes care continuum in Thailand,9,ar,1,11
Imported dengue fever and climatic variation are important determinants facilitating dengue epidemics in Southern Taiwan,5,le,2,9
Deep learning image-based defect detection in high voltage electrical equipment,4,ar,6,41
Key necroptotic proteins are required for Smac mimetic-mediated sensitization of cholangiocarcinoma cells to TNF-α and chemotherapeutic gemcitabine-induced necroptosis,5,ar,1,16
"Plasmodium yoelii erythrocyte-binding-like protein modulates host cell membrane structure, immunity, and disease severity",17,ar,2,8
The culture from peritoneal dialysis catheter enhances yield of microorganism identification in peritoneal dialysis-related peritonitis,8,ar,1,3
Polyethylene glycol-chitosan oligosaccharide-coated superparamagnetic iron oxide nanoparticles: A novel drug delivery system for curcumin diglutaric acid,7,ar,2,19
Pulmonary artery sarcoma: An unusual cause of acquired supravalvular pulmonary stenosis,7,no,2,1
"Corrigendum to “Comparative studies on picosecond-resolved fluorescence of d- amino acid oxidases from human with one from porcine kidney. Photoinduced electron transfer from aromatic amino acids to the excited flavin” (Journal of Photochemistry & Photobiology, B: Biology (2019) 198, (S1011134418314830), (10.1016/j.jphotobiol.2019.111546))",10,er,4,0
Aggregating centrality rankings: A novel approach to detect critical infrastructure vulnerabilities,5,cp,2,6
Forecasting International Tourist Arrivals from Major Countries to Thailand,2,cp,1,4
Cloud Infrastructure Design Model for Green Smart City: Case Study of Electricity Generating Authority of Thailand,3,cp,1,3
Exploring Network Vulnerabilities for Corporate Security Operations,2,cp,1,0
Low temperature methanation of CO2 on high Ni content Ni-Ce-ZrOδ catalysts prepared via one-pot hydrothermal synthesis,7,ar,2,11
"Bilateral ureteral obstruction is rapidly accompanied by ER stress and activation of autophagic degradation of IMCD proteins, including AQP2",8,ar,2,3
Postmarket laboratory surveillance for forbidden substances in halal-certified foods in Thailand,13,ar,2,6
Extraction and validation of a new set of CMS pythia8 tunes from underlying-event measurements,2284,ar,2,158
Searches for physics beyond the standard model with the MT 2 variable in hadronic final states with and without disappearing tracks in proton–proton collisions at √s=13Te,2316,ar,2,50
Nasal Grid Analysis Using a Mobile Projector,5,le,1,0
Implication of Location of the Ascending Mental Artery at the Chin Injection Point,5,ar,1,2
Assessing the effects of information system quality and relationship quality on continuance intention in e-tourism,5,ar,3,30
Influence of PbS Quantum Dots-Doped TiO2 Nanotubes in TiO2 Film as an Electron Transport Layer for Enhanced Perovskite Solar Cell Performance,7,ar,3,7
Profiles of psychological skill use and their relations with self- and coach-rated mental toughness in Thai athletes.,4,ar,3,0
Fall Detection of Elderly Persons by Action Recognition Using Data Augmentation and State Transition Diagram,7,ch,1,1
Risk factors for ala nasi pressure sores after general anesthesia with nasotracheal intubation,1,ar,1,5
Transforming YAWL Workflows into Petri Nets,2,ch,1,1
Immune to happiness - inflammatory process indicators and depressive personality traits,7,ar,1,12
Relationships between blood leukocyte mitochondrial DNA copy number and inflammatory cytokines in knee osteoarthritis 膝骨关节炎患者全血白细胞线粒体 DNA 复制数量和血浆炎性细胞因子的相关性研究,6,ar,3,10
Novel paper-based colorimetric immunoassay (PCI) for sensitive and specific detection of salbutamol residues in flesh of swine and urine using Ag3PO4/Ag nanocomposite as label,7,ar,1,6
The effects of walking intervention on preventing neck pain in office workers: A randomized controlled trial,4,ar,1,8
Anion gap reference intervals show instrument dependence and weak correlation with albumin levels,7,ar,3,9
Anatomical Differences Between Foot and Hand Web Space Reconstruction,4,ar,2,1
Cell-Free Hemoglobin Is Associated With Increased Vascular Resistance and Reduced Peripheral Perfusion in Severe Malaria,20,ar,1,5
Childhood Trauma and Childhood Mental Disorder in Military and Employed Civilian Men,5,ar,1,4
A New Perspective on Dry Eye Classification: Proposal by the Asia Dry Eye Society,23,re,1,72
Clinical and subclinical acute kidney injury in multidrug-resistant septic patients treated with colistimethate sodium: Incidence and clinical outcomes,6,ar,1,6
Quadrivalent Influenza Vaccine Prevents Illness and Reduces Healthcare Utilization Across Diverse Geographic Regions during Five Influenza Seasons: A Randomized Clinical Trial,41,ar,3,15
Optimization of High-Protein Glutinous Rice Flour Production Using Response Surface Method,2,ar,3,8
Catalytic pyrolysis of Napier grass with nickel-copper core-shell bi-functional catalyst,9,ar,2,13
Activity of chitosan antifungal denture adhesive against common Candida species and Candida albicans adherence on denture base acrylic resin,13,ar,1,33
Performance assessment of a hybrid solid oxide and molten carbonate fuel cell system with compressed air energy storage under different power demands,4,ar,4,15
