Title,ref_count,Author_count,Subject_area_count,Unique_affiliations_count,Open_access,subtype,Cite_count
Microwave cooking enhances glycaemic potential of rice: An in vitro study,40,4,2,3,1,ar,2
Combination of B-mode and color Doppler mode using mutual information including canonical correlation analysis for breast cancer diagnosis,37,2,3,1,1,ar,2
"Streptomyces mimosae sp. nov., an endophytic actinomycete isolated from the root of mimosa pudica in Thailand",43,8,2,3,1,ar,6
A Thermodynamics-Based Nonlocal Bar-Elastic Substrate Model with Inclusion of Surface-Energy Effect,54,5,1,3,1,ar,6
Size-Optimized Microspace Culture Facilitates Differentiation of Mouse Induced Pluripotent Stem Cells into Osteoid-Rich Bone Constructs,58,7,2,3,1,ar,9
Role of opioidergic system in regulating depression pathophysiology,205,2,2,4,0,re,5
"Chlorophyll fluorescence, leaf gas exchange, and genomic analysis of chromosome segment substitution rice lines exposed to drought stress",65,12,2,5,1,ar,2
"A new species of buffalo leech in the genus hirudinaria whitman, 1886 (Arhynchobdellida, hirudinidae) from Thailand",34,5,2,3,1,ar,4
Cytokine expression in dengue fever and dengue hemorrhagic fever patients with bleeding and severe hepatitis,36,12,3,3,1,ar,27
Incidence of travelers' diarrhea among adult foreign travelers in Thailand: A prospective study,19,8,3,3,1,ar,3
Immunological disturbances and neuroimaging findings in major depressive disorder (MDD) and alcohol use disorder (AUD) comorbid patients,148,3,1,2,0,ar,2
Success factors of technology transfer process of entrepreneurial food smes in Thailand,45,3,3,1,,ar,0
Context-Aware User and Item Representations Based on Unsupervised Context Extraction from Reviews,36,3,3,2,1,re,4
Incidence and impact of acute kidney injury on patients with implantable left ventricular assist devices: a Meta-analysis,107,16,2,11,1,ar,13
Mechanical properties of aramid fiber-reinforced composites and performance on repairing concrete beams damaged by corrosion,13,4,1,2,,ar,11
In vitro biological activities of thunbergia laurifolia stem and leaf with reference to rosmarinic acid,23,3,1,2,,ar,1
Total distance and radius of wandering of patients with COVID19 before the first final diagnosis: GPS tracking analysis,2,2,1,5,1,le,0
Predictors and level of knowledge regarding Parkinson's disease among patients: A cross-sectional study from Thailand,26,5,1,4,,ar,0
A trial to generalise evaluation of key driving factors of port-city waterfront development,41,6,4,6,2,ar,5
Construction of a neuro-immune-cognitive pathway-phenotype underpinning the phenome of deficit schizophrenia,32,4,1,5,0,ar,18
Heavy metals levels in breast milk of lactating mothers working in heavy metals contaminated factories,26,4,2,2,,ar,5
Thai adaptations of the javanese panji in cosmopolitan ayutthaya,81,2,3,2,,ar,4
Quality evaluation using tlc methods with reference to Brazilin content of caesalpinia sappan heartwoods in Thailand,24,3,1,2,,ar,2
Antimicrobial electrospun fiber mat from gelatin and crude extract of lipopeptides,22,5,1,2,,ar,0
Effect of passive aeration on fed batch composting of organic waste in compost bioreactors,17,2,2,1,,ar,0
Engineering properties of controlled low-strength material (CLSM) as an alternative fill material,18,3,1,2,,cp,4
Treatment conditions used in microbial induced calcite precipitation for sandy soil improvement,7,3,1,2,,cp,0
Influence of the spatial variability of hydraulic parameters on rainfall-induced landslides,9,2,1,2,,cp,0
Automated Firearm Classification from Bullet Markings Using Deep Learning,43,10,4,5,1,ar,7
Success factors for public-private partnership infrastructure projects in Vietnam,54,3,3,3,2,ar,21
"Breathing modes, quartic nonlinearities and effective resonant systems",37,1,3,2,1,ar,5
Self-identification resnet-arima forecasting model,29,3,2,1,1,ar,5
Statistical experimental design for carbon dioxide capture in circulating fluidized bed using computational fluid dynamics simulation: Effect of operating parameters,37,5,1,1,,ar,6
"Effect of tilt angle, gap distance and height on velocity profile volume of single and twin jet fan system using 2k factorial experiment analysis",14,3,1,2,,ar,0
"""4M 1I"": An empirical determination of the sustainable cultural inheritance of local Thai wisdom",44,3,2,1,,ar,0
The influence of e-government adoption and political stability on levels of happiness: A panel study of ASEAN countries,37,4,2,3,,ar,3
"Disastrous impact of corruption, political instability and expropriation risk on quality of education: Evidence from Asian countries",43,2,3,2,1,ar,3
Surface Enhancement and Structure Formation of Metakaolin from Thailand Kaolin on the Various Calcination Temperature,6,7,1,3,0,cp,3
Innovativeness as antecedents to firm performance: The mediating role of competitive advantage and supply chain flexibility of manufacturing firms,34,5,3,4,,ar,2
Synthesis of Ni Nanoparticles for Solar Selective Absorber by Chemical Reduction Method,13,5,1,3,0,cp,9
Equivalent Circuit Parameters of Hybrid Quantum-Dot Solar Cells,21,10,1,3,0,cp,5
Impact of supply chain uncertainties on supply chain performance in manufacturing companies: Moderating role of organisational centralization,37,2,3,2,,ar,0
Effect of substrate temperature on GaAs nanowires growth directly on Si (111) substrates by molecular beam epitaxy,10,5,1,1,0,cp,0
"Plasma indoleamine-2,3-dioxygenase (Ido) is increased in drug-naïve major depressed patients and treatment with sertraline and ketoprofen normalizes ido in association with pro-inflammatory and immune-regulatory cytokines",68,4,2,5,0,ar,10
Finite integration method via chebyshev polynomial expansion for solving 2-D linear time-dependent and linear space-fractional differential equations,10,3,1,2,,ar,2
"The impact of citizen trust, citizen disposition and favourable social characteristics on the adoption of e-government: Mediating roles of perceived behavioural control",32,3,2,3,,ar,3
"Green training, green project and green construction as antecedents of customer satisfaction: Examining the mediating role of green supply chain management",41,5,3,3,,ar,2
"Role of advanced manufacturing technology, Human capital and employee empowerment to enhance manufacturing industry supply chain performance",46,4,3,2,,ar,2
Composite hollow fiber membranes of modified zeolite y for biogas upgrading,11,3,1,2,0,cp,2
Influence of Acid Additive on Nanoporous Carbon Materials via HTC for Catalyst Support,22,5,1,3,0,cp,0
"Strategic leadership, organizational innovativeness and the firm supply performance: The mediating role of information technology capability",39,4,3,2,,ar,5
On 2-absorbing primary ideals in commutative Ί-semirings,11,2,1,1,,ar,0
Some forbidden rectangular chessboards with generalized knight’s moves,4,3,1,2,,ar,2
Pd modification and supporting effects on catalytic dehydration of ethanol to ethylene and diethyl ether over W/TiO2 catalysts,46,4,2,2,1,ar,3
Aptamer-gelatin composite material for prolonging PDGF-BB release,41,4,1,2,,ar,0
Cost-Effectiveness of Primary HPV Screening Strategies and Triage With Cytology or Dual Stain for Cervical Cancer,42,4,2,2,1,ar,2
Erratum: Association of Body Dysmorphic Disorder with Leptin Levels in Patients with Normal Weight Undergoing Liposuction: A Matched Case Study (Plastic and Reconstructive Surgery - Global Open (2019) 7 (e2482) DOI: 10.1097/GOX.0000000000002482),,7,1,3,1,er,1
Investigation of crosslink structure of natural rubber during vulcanization using X-ray absorption near edge spectroscopy,17,2,2,2,,ar,1
Stress and associated risk factors among the elderly: A cross-sectional study from rural area of Thailand,28,6,3,3,1,ar,9
Filling-and-dragging technique for a particle-entrapment using triangular microwells,30,4,1,1,1,ar,1
Neural network-based hybrid estimator for estimating concentration in ethylene polymerization process: An applicable approach,25,3,1,3,1,ar,2
A BIM-integrated relational database management system for evaluating building life-cycle costs,53,3,1,2,1,ar,8
Airborne chloride intensity and chloride ion penetration into mortar specimen in Thailand,31,5,1,2,1,ar,5
Optimization of biodiesel production from waste cooking oil in a continuous mesoscale oscillatory baffled reactor,32,7,1,4,1,ar,10
Software analytics for manual activities using developer work elements,37,1,1,1,1,ar,2
Determinants of viral resuppression or persistent virologic failure after initial failure with second-line antiretroviral treatment among asian children and adolescents with HIV,10,11,1,8,2,ar,1
Two Flavonoid-based compounds from murraya paniculata as novel human carbonic anhydrase isozyme II inhibitors detected by a resazurin yeast-based assay,63,6,2,1,1,ar,8
"Determinants of quality education in asian countries: Impact of social globalization, happiness and research and development",43,2,3,2,1,ar,2
Collaborative learning of estimation of distribution algorithms for RNA secondary structure prediction,36,2,4,1,1,ar,1
The examination of the effects of land use development on the balance of mass transit ridership,29,3,1,1,1,ar,1
Development of Nested PCR-Heteroduplex Mobility Assay for Determination of Genetic Diversity in the Block 2 Region of the Plasmodium falciparum Merozoite Surface Protein 1 Gene,25,4,2,4,1,ar,0
Message from technical program chair,,7,5,7,1,ed,0
Hypertension Subtypes among Thai Hypertensives: An Analysis of Telehealth-Assisted Instrument in Home Blood Pressure Monitoring Nationwide Pilot Project,42,21,1,4,1,ar,7
Message from general chair,,1,5,1,1,ed,0
"Knowledge, attitude, and practices (KAP) survey towards pelvic floor muscle training (PFMT) among pregnant women",14,4,3,2,1,ar,10
Chibumons: A positive effect on game to undergraduate students,19,5,2,3,1,ar,2
"Effect of dietary inclusion of gynura divaricata (L.) on growth performance, hematology, and carcass fat deposition in broilers",58,3,1,1,1,ar,1
EBV-associated lymphoid interstitial pneumonia in IBD patient: Case report and literature review,20,4,1,1,1,ar,3
"Graphs with cyclomatic number three having panconnected square, II",4,3,1,3,1,ar,1
Incidence and Risk Factors of Postcontrast Acute Kidney Injury in Patients with Acute Ischemic Stroke,20,4,1,2,1,ar,5
Chapter 34: Information technology issues in Thailand,22,3,1,2,0,ch,0
Facile and fast detection of genistein in derris scandens by square wave voltammetry using a cobalt(Ii) phthalocyanine-modified screen-printed electrochemical sensor,42,4,1,2,0,ar,7
Assessing the outcomes of farmers on promoting herbal medicine use,21,4,2,3,1,ar,0
Effect of actinomycin D isolated from the cultured broth of marine streptomyces spp. On cell division protein FtsZ,40,7,5,4,,ar,1
Innovation of green chemistry for synthesizing nanoporous and microporous aluminosilicate via microemulsion technique,28,4,5,2,,ar,0
Effect of calcination temperature of musa sapientum linn peels as a novel biobased heterogeneous catalyst for soybean oil-derived fatty acid methyl ester formation,30,7,5,3,,ar,2
Classification of Generation of Thai Facebook Users Using Deep Learning with Probability of Words,12,2,2,1,0,cp,1
"A remarkable new species of the millipede genus Trachyjulus Peters, 1864 (Diplopoda, Spirostreptida, Cambalopsidae) from Thailand, based both on morphological and molecular evidence",36,6,2,5,1,ar,11
"The genus Vipio Latreille (Hymenoptera, Braconidae) in the Neotropical Region",30,4,2,3,1,ar,0
An efficient proposed yangon railway system simulation module,11,8,5,2,0,cp,1
"IoT devices and edge gateway provisioning, realtime analytics for simulated and virtually emulated devices",13,4,5,2,0,cp,3
Design and testing of autonomous steering system implemented on a toyota Ha:Mo,9,10,5,3,0,cp,2
Ticket machine queuing system design application for service efficiency simulation and comparison,6,5,5,2,0,cp,3
Support for health-care professionals during Wuhan Coronavirus infection outbreak,5,1,1,3,1,no,2
4G enabled phonebot with cloud based SLAM,12,10,5,2,0,cp,0
An efficient ALOHA based collision resolution algorithm for RFID,9,7,5,4,0,cp,2
An alternative method to test scale invariance,4,3,2,2,1,ar,0
Manufacture and properties of salt balls as space holder for open-cell metallic foams,13,2,5,1,,ar,0
"Gut dysbiosis dysregulates central and systemic homeostasis via subop-timal mitochondrial function: Assessment, treatment and classification implications",170,2,1,3,0,re,61
Study on binder removal and green properties of tungsten carbide-nickel hardmetals fabricated by powder injection moulding,11,3,5,3,,ar,1
The image of “opening and changing” Vietnam in thai contemporary fiction books,21,1,1,1,1,ar,0
Development of a sample treatment method for a flow injection determination of iodine in eggs: A comparison study,29,3,1,1,1,ar,4
Influential Factors of an Asynchronous BCI for Movement Intention Detection,38,3,4,1,1,ar,6
The influence of grammatical gender on russian and thai speakers’ cognition,23,2,1,1,1,ar,0
